Grid,Year,B.burgdorferi,Anaplasma.phagocytophilum,B..miyamotoi,POWV.DTV,Babesia.microti,R..parkeri,R..rickettsi,Tots,inf,PLlarv.mn,TSlarv.mn,PL.SumLyr,PL.mnRawLyr,TS.SumLyr,TS.mnRawLyr,PLfedLarv,TSfedLarv,PLlarv.mnScale,PL.mnRawLyrScale,PLfedLarvScale,TSlarv.mnScale,TS.mnRawLyrScale,TSfedLarvScale
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,1,2,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
greenE,2016,0,0,0,0,0,0,0,0,0,3.270833333,0.882352941,110,55,36,18,179.8958333,15.88235294,-0.988641599,-0.150258109,-0.664829097,-0.474009959,-0.077713203,-0.664829097
greenE,2016,1,0,0,0,1,0,0,2,1,3.270833333,0.882352941,110,55,36,18,179.8958333,15.88235294,-0.988641599,-0.150258109,-0.664829097,-0.474009959,-0.077713203,-0.664829097
greenE,2016,0,0,0,0,0,0,0,0,0,3.270833333,0.882352941,110,55,36,18,179.8958333,15.88235294,-0.988641599,-0.150258109,-0.664829097,-0.474009959,-0.077713203,-0.664829097
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,1,0,0,0,0,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,1,0,0,0,0,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,1,0,0,0,0,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,1,0,0,0,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,1,0,0,0,1,0,0,2,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,1,2,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,1,0,0,0,0,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,1,0,0,0,0,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,1,0,0,0,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
greenC,2016,1,0,0,0,0,0,0,1,1,2.453488372,0.424242424,122,61,44,22,149.6627907,9.333333333,-1.092878842,-0.066272553,-0.757174605,-0.827439493,0.218076256,-0.757174605
greenC,2016,0,0,0,0,0,0,0,0,0,2.453488372,0.424242424,122,61,44,22,149.6627907,9.333333333,-1.092878842,-0.066272553,-0.757174605,-0.827439493,0.218076256,-0.757174605
greenC,2016,0,0,0,0,0,0,0,0,0,2.453488372,0.424242424,122,61,44,22,149.6627907,9.333333333,-1.092878842,-0.066272553,-0.757174605,-0.827439493,0.218076256,-0.757174605
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,1,0,0,0,0,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,1,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,1,0,0,0,0,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,1,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
greenC,2016,1,0,0,0,1,0,0,2,1,2.453488372,0.424242424,122,61,44,22,149.6627907,9.333333333,-1.092878842,-0.066272553,-0.757174605,-0.827439493,0.218076256,-0.757174605
greenE,2016,0,0,0,0,1,0,0,1,1,3.270833333,0.882352941,110,55,36,18,179.8958333,15.88235294,-0.988641599,-0.150258109,-0.664829097,-0.474009959,-0.077713203,-0.664829097
greenE,2016,0,0,1,0,0,0,0,1,1,3.270833333,0.882352941,110,55,36,18,179.8958333,15.88235294,-0.988641599,-0.150258109,-0.664829097,-0.474009959,-0.077713203,-0.664829097
greenE,2016,0,0,0,0,0,0,0,0,0,3.270833333,0.882352941,110,55,36,18,179.8958333,15.88235294,-0.988641599,-0.150258109,-0.664829097,-0.474009959,-0.077713203,-0.664829097
henryC,2016,0,0,0,0,1,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,1,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,1,0,0,0,0,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,1,0,0,0,0,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,1,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,1,0,0,0,1,0,0,2,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,1,0,0,1,1,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryE,2016,0,0,0,0,0,0,0,0,0,5.406113537,0.260869565,163,81.5,12,6,440.5982533,1.565217391,-0.716326073,0.220678097,0.131475057,-0.953480681,-0.965081578,0.131475057
henryC,2016,0,0,0,0,1,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,1,0,0,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,1,0,0,0,1,0,0,2,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,1,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,1,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,1,0,0,0,1,0,0,2,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,1,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,1,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,0,0,0,0,0,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,1,0,0,1,0,0,2,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,1,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,1,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,1,0,0,0,1,0,0,2,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,1,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,1,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
henryC,2016,0,0,0,0,1,0,0,1,1,6.661478599,0.951219512,194,97,25,12.5,646.1634241,11.8902439,-0.556227461,0.437640783,0.759364893,-0.42087981,-0.484423708,0.759364893
teaC,2016,0,0,0,0,1,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,1,0,0,0,1,0,0,2,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,1,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,0,0,0,0,0,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,1,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,0,0,0,0,0,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,1,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,1,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,0,0,0,0,0,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,1,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,0,0,0,0,0,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,1,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,1,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,1,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,1,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,1,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,0,0,0,0,0,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,0,0,0,0,0,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,1,0,0,0,0,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,0,0,0,0,0,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,1,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,0,0,0,0,1,0,0,1,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
teaC,2016,1,0,0,0,1,0,0,2,1,9.832512315,1.479166667,209,69.66666667,48,16,684.998358,23.66666667,-0.151820718,0.055039917,0.877984502,-0.013571726,-0.225607932,0.877984502
